Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
McFarlan Rowlands Insurance Brokers,www.mcfarlanrowlands.com,,$10 - 50M,25 - 100,Financial Services : Insurance and Risk Management,,,380 York St,,London,Canada,ON,N6B 1P9,519.679.5440,,McFarlan Rowlands Insurance Brokers is a London; ON-based company in the Financial Services sector.,,,,
Bellone; John Musical Instruments Limited,www.bellonesmusic.com,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,446 York St,,London,Canada,ON,N6B 1R2,519.673.1411,,Bellone; John Musical Instruments Limited is a London; ON-based company in the Business Services sector.,,,,
Hilton London Ontario,www.hiltonlondon.com,,$1 - 10M,25 - 100,Travel; Recreation and Leisure : Hotels; Motels and Lodging,,,300 King St,,London,Canada,ON,N6B 1S2,519.439.1661,,Hilton London Ontario is a London; ON-based company in the Travel; Recreation and Leisure sector.,,,,
United Way of London,www.uwlondon.on.ca,,$0 - 1M,100 - 250,Non-profit : Charitable Organizations and Foundations,,,409 King St,,London,Canada,ON,N6B 1S5,519.438.1721,,United Way of London is a London; ON-based company in the Non-profit sector.,,,,
GS International,www.gsiworld.ca,,$1 - 10M,25 - 100,Other : Other,,,204-430 King St,,London,Canada,ON,N6B 1S7,519.672.9468,,GS International Inc. is a London; ON-based company in the Other sector.,,,,
Landtech Computer Consulting,www.landtechcomputerconsulting.com,,$1 - 10M,25 - 100,Other : Other,,,806-430 King St,,London,Canada,ON,N6B 1S7,519.951.9691,,Landtech Computer Consulting is a London; ON-based company in the Other sector.,,,,
BGL Group,www.bglgroup.com,,$10 - 50M,100 - 250,Software and Internet : E-commerce and Internet Businesses,,,204-430 King St,,London,Canada,ON,N6B 1S7,866.432.5448200,,BGL Group Inc. is a London; ON-based company in the Software & Internet sector.,,,,
The Marketing Department,www.tmd.ca,,$1 - 10M,25 - 100,Business Services : Advertising; Marketing and PR,,,457 King St,,London,Canada,ON,N6B 1S8,519.439.8080,,The Marketing Department is a London; ON-based company in the Business Services sector.,,,,
Provincial Locksmith,www.provinciallocksmith.com,,$1 - 10M,25 - 100,Other : Other,,,572 Dundas St,,London,Canada,ON,N6B 1W8,519.667.4916,,Provincial Locksmith Inc. is a London; ON-based company in the Other sector.,,,,
Prime Management Group,www.pmg.on.ca,,$1 - 10M,0 - 25,Business Services : HR and Recruiting Services,,,365 Queens Ave,,London,Canada,ON,N6B 1X5,519.672.7710,,Prime Management Group Inc. is a London; ON-based company in the Business Services sector.,,,,
Wasylko Architect,www.swarch.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,370 Queens Ave,,London,Canada,ON,N6B 1X6,519.663.0888,,Wasylko Architect Inc. is a London; ON-based company in the Business Services sector.,,,,
Manulife Securities - Jon Williams,www.williamsfg.ca,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,100-410 Queens Ave,,London,Canada,ON,N6B 1X9,519.646.1010,,Manulife Securities - Jon Williams is a London; ON-based company in the Financial Services sector.,,,,
Juggernaut Group,www.juggernautgroup.com,,$1 - 10M,25 - 100,Other : Other,,,602 Queens Ave,,London,Canada,ON,N6B 1Y8,519.936.2656,,Juggernaut Group is a London; ON-based company in the Other sector.,,,,
Paul Lepine Law Office,www.paullepine.ca,,$1 - 10M,0 - 25,Business Services : Legal Services,,,570 Queens Ave,,London,Canada,ON,N6B 1Y8,519.432.4155,,Paul Lepine Law Office is a London; ON-based company in the Business Services sector.,,,,
Info-Tech Research Group,www.infotech.com,,$100 - 250M,100 - 250,Business Services : Management Consulting,,,602 Queens Ave,,London,Canada,ON,N6B 1Y8,519.432.3550,,Info-Tech Research Group is a London; ON-based company in the Business Services sector.,,,,
Thomson & Hamilton Professional Corporation,www.thomsonhamilton.com,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,100-289 Dufferin Ave,,London,Canada,ON,N6B 1Z1,519.679.2072,,Thomson & Hamilton Professional Corporation is a London; ON-based company in the Financial Services sector.,,,,
National Bank Financial,www.plumblinewmt.com,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,333 Dufferin Ave,,London,Canada,ON,N6B 1Z3,519.439.5341,,National Bank Financial is a London; ON-based company in the Financial Services sector.,,,,
allenprosearch,www.allenprosearch.com,,$100 - 250M,25 - 100,Business Services : HR and Recruiting Services,,,362 Dufferin Ave,,London,Canada,ON,N6B 1Z4,519.963.8261,,allenprosearch is a London; ON-based company in the Business Services sector.,,,,
Equity Associates,www.lewkowitzfinancial.com,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,602 Dufferin Ave,,London,Canada,ON,N6B 2A4,519.432.2361,,Equity Associates is a London; ON-based company in the Financial Services sector.,,,,
Hall Interactive Marketing Communications,www.hallinteractive.ca,,$1 - 10M,0 - 25,Business Services : Advertising; Marketing and PR,,,359 Princess Ave,,London,Canada,ON,N6B 2A7,519.672.8799,,Hall Interactive Marketing Communications is a London; ON-based company in the Business Services sector.,,,,
Hall Interactive,www.hallinteractive.com,,$1 - 10M,0 - 25,Software and Internet : E-commerce and Internet Businesses,,,359 Princess Ave,,London,Canada,ON,N6B 2A7,519.619.0171,,Hall Interactive is a London; ON-based company in the Software & Internet sector.,,,,
J.C. Sutherland Insurance,www.jcsutherlandinsurance.ca,,$1 - 10M,25 - 100,Computers and Electronics : Audio; Video and Photography,,,475 Central Ave,,London,Canada,ON,N6B 2G2,519.642.0440,,J.C. Sutherland Insurance is a London; ON-based company in the Computers & Electronics sector.,,,,
CLC Financial Services,www.clcfinancialservices.com,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,200-82 Wellington St,,London,Canada,ON,N6B 2K3,519.439.2545,,CLC Financial Services is a London; ON-based company in the Financial Services sector.,,,,
MacNeill Edmundson,www.meb.on.ca,,$1 - 10M,25 - 100,Business Services : Accounting and Tax Preparation,,,82 Wellington St,,London,Canada,ON,N6B 2K3,519.660.6060,,MacNeill Edmundson LLP is a London; ON-based company in the Business Services sector.,,,,
Phoenix Interactive,www.phoenix-interactive.com,,$1 - 10M,25 - 100,Financial Services : Financial Services Other,,,300 Wellington St,,London,Canada,ON,N6B 2L5,519.679.2913,,Phoenix Interactive is a London; ON-based company in the Financial Services sector.,,,,
Network ISG,www.networkisg.com,,$1 - 10M,25 - 100,Consumer Services : Consumer Services Other,,,30 Picton St,,London,Canada,ON,N6B 2L8,519.434.5014,,Network ISG is a London; ON-based company in the Consumer Services sector.,,,,
Independent Planning Group - Steve Leis,www.steveleis.ca,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,30 Picton St,,London,Canada,ON,N6B 2L8,519.858.4333,,Independent Planning Group Inc. - Steve Leis is a London; ON-based company in the Financial Services sector.,,,,
PCConsulting,www.pcconsulting.net,,$1 - 10M,0 - 25,Software and Internet : Software,,,111 Waterloo St,,London,Canada,ON,N6B 2M4,519.439.0310,,PCConsulting is a London; ON-based company in the Software & Internet sector.,,,,
Customer Service Canada,www.csci.org,,$1 - 10M,0 - 25,Consumer Services : Consumer Services Other,,,246 Waterloo St,,London,Canada,ON,N6B 2N4,519.659.9300,,Customer Service Canada is a London; ON-based company in the Consumer Services sector.,,,,
MVA Engineering Group,www.mva.on.ca,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,246 Waterloo St,,London,Canada,ON,N6B 2N4,519.668.4698,,MVA Engineering Group Ltd. is a London; ON-based company in the Business Services sector.,,,,
Link Advertising,www.linkad.com,,$1 - 10M,25 - 100,Business Services : Advertising; Marketing and PR,,,554 Waterloo St,,London,Canada,ON,N6B 2P9,519.432.1634,,Link Advertising Inc. is a London; ON-based company in the Business Services sector.,,,,
Foster; Townsend; Graham,www.ftgalaw.com,,$1 - 10M,25 - 100,Business Services : Legal Services,,,551 Waterloo St,,London,Canada,ON,N6B 2R1,519.672.5272,,Foster; Townsend; Graham is a London; ON-based company in the Business Services sector.,,,,
Pope Security Of London,www.popesecurity.com,,$1 - 10M,25 - 100,Other : Other,,,241 Colborne St,,London,Canada,ON,N6B 2S4,519.434.8848,,Pope Security Of London Inc. is a London; ON-based company in the Other sector.,,,,
Double Q Printing & Graphics,www.doubleq.on.ca,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,392 Colborne St,,London,Canada,ON,N6B 2S9,519.439.6221,,Double Q Printing & Graphics is a London; ON-based company in the Business Services sector.,,,,
Response Generators,www.rgdirect.com,,$10 - 50M,100 - 250,Business Services : Advertising; Marketing and PR,,,445 Colborne St,,London,Canada,ON,N6B 2T2,519.432.4932,,Response Generators Inc. is a London; ON-based company in the Business Services sector.,,,,
Johnston & Company; Professional Corporation,www.johnstonandco.ca,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,640 Colborne St,,London,Canada,ON,N6B 2V2,519.432.5646,,Johnston & Company; Professional Corporation is a London; ON-based company in the Financial Services sector.,,,,
Johnston & Company; CA's,www.rosaleekuchynski.ca,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,640 Colborne St,,London,Canada,ON,N6B 2V2,519.432.6417,,Johnston & Company; CA's is a London; ON-based company in the Financial Services sector.,,,,
Neal; Pallett,www.nptca.com,,$10 - 50M,25 - 100,Consumer Services : Consumer Services Other,,,633 Colborne St Ste 300,,London,Canada,ON,N6B 2V3,519.432.5534,,Neal; Pallett is a London; ON-based company in the Consumer Services sector.,,,,
The Franchising Department,www.telephonemarketing.ca,,$1 - 10M,25 - 100,Business Services : Advertising; Marketing and PR,,,245 Maitland St,,London,Canada,ON,N6B 2Y2,800.377.4831,,The Franchising Department is a London; ON-based company in the Business Services sector.,,,,
National Electronics Service Association,www.nesalondon.com,,$1 - 10M,25 - 100,Other : Other,,,390 Adelaide St N,,London,Canada,ON,N6B 3H6,519.434.3924,,National Electronics Service Association is a London; ON-based company in the Other sector.,,,,
Metropolitan Maintenance,www.metromaintenance.ca,,$10 - 50M,100 - 250,Business Services : Facilities Management and Maintenance,,,425 Adelaide St N,,London,Canada,ON,N6B 3H7,519.679.8810,,Metropolitan Maintenance is a London; ON-based company in the Business Services sector.,,,,
QualitySolutions.ca,www.qualitysolutions.ca,,$1 - 10M,25 - 100,Other : Other,,,452 Adelaide St N,,London,Canada,ON,N6B 3H9,519.434.9000,,QualitySolutions.ca is a London; ON-based company in the Other sector.,,,,
Interact Direct Marketing,www.interactdirect.com,,$1 - 10M,0 - 25,Business Services : Advertising; Marketing and PR,,,538 Adelaide St N,,London,Canada,ON,N6B 3J4,519.438.6242,,Interact Direct Marketing; Inc. is a London; ON-based company in the Business Services sector.,,,,
London Hospital Linen Service,www.lhls.on.ca,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,11 Maitland St,,London,Canada,ON,N6B 3K7,519.438.2925,,London Hospital Linen Service is a London; ON-based company in the Business Services sector.,,,,
7CZ Canada Limited,www.7cz.net,,$1 - 10M,25 - 100,Other : Other,,,363 Colborne St,,London,Canada,ON,N6B 3N3,519.697.7722,,7CZ Canada Limited is a London; ON-based company in the Other sector.,,,,
Residence Inn by Marriott London Downtown,www.marriottresidenceinnlondon.com,,$1 - 10M,25 - 100,Travel; Recreation and Leisure : Hotels; Motels and Lodging,,,383 Colborne St,,London,Canada,ON,N6B 3P5,519.433.7222,,Residence Inn by Marriott London Downtown is a London; ON-based company in the Travel; Recreation and Leisure sector.,,,,
EK3 Technologies,www.ek3.com,,$1 - 10M,25 - 100,Computers and Electronics : Computers and Electronics Other,,,369 York St,,London,Canada,ON,N6B 3R4,519.438.0111,,EK3 Technologies Inc. is a London; ON-based company in the Computers & Electronics sector.,,,,
CDA Systems,www.cdasys.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,481 Baker St,,London,Canada,ON,N6C 1Y1,519.438.2280,,CDA Systems Ltd. is a London; ON-based company in the Business Services sector.,,,,
CrantonKing,www.crantonking.com,,$1 - 10M,25 - 100,Other : Other,,,196 Emery St E,,London,Canada,ON,N6C 2E2,519.434.9403,,CrantonKing Inc. is a London; ON-based company in the Other sector.,,,,
LDA Construction (1994),www.lweb.net,,$1 - 10M,25 - 100,Other : Other,,,533 Emery St E,,London,Canada,ON,N6C 2E9,519.686.1363,,LDA Construction (1994) Inc. is a London; ON-based company in the Other sector.,,,,
London Health Services Foundation,www.lhsf.ca,,$10 - 50M,100 - 250,Healthcare; Pharmaceuticals; and Biotech : Diagnostic Laboratories,,,747 Base Line Rd E,,London,Canada,ON,N6C 2R6,519.685.8409,,London Health Services Foundation is a London; ON-based company in the Healthcare; Pharmaceuticals; & Biotech sector.,,,,
Bogdan Graphics,www.thebog.com,,$1 - 10M,25 - 100,Computers and Electronics : Audio; Video and Photography,,,865 Commissioners Rd E,,London,Canada,ON,N6C 2V4,519.438.9003,,Bogdan Graphics Inc. is a London; ON-based company in the Computers & Electronics sector.,,,,
SiNetworks,www.sinetworks.ca,,$1 - 10M,25 - 100,Other : Other,,,1 Westcott St,,London,Canada,ON,N6C 3G6,519.936.0331,,SiNetworks is a London; ON-based company in the Other sector.,,,,
The Little Red Roaster,www.thelittleredroaster.com,,$1 - 10M,25 - 100,Other : Other,,,138 Wortley Rd,,London,Canada,ON,N6C 3P5,519.858.1672,,The Little Red Roaster is a London; ON-based company in the Other sector.,,,,
Wizards Of Video Limited,www.wizardsofvideo.ca,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,286 Wortley Rd,,London,Canada,ON,N6C 3R4,519.645.6226,,Wizards Of Video Limited is a London; ON-based company in the Business Services sector.,,,,
Global Vision,www.globalvision.ca,,$1 - 10M,25 - 100,Other : Other,,,537 Upper Queen St,,London,Canada,ON,N6C 3T8,519.681.0444,,Global Vision is a London; ON-based company in the Other sector.,,,,
Babeeze in Arms,www.babeezeinarms.com,,$10 - 50M,100 - 250,Consumer Services : Personal Care,,,78 Wellington Rd,,London,Canada,ON,N6C 4M8,519.673.4441,,Babeeze in Arms is a London; ON-based company in the Consumer Services sector.,,,,
Royal LePage London Commercial Group,www.royallepagecommercialgroup.com,,$1 - 10M,0 - 25,Other : Other,,,334 Wellington Rd,,London,Canada,ON,N6C 4P6,519.672.9881,,Royal LePage London Commercial Group is a London; ON-based company in the Other sector.,,,,
CJBX-FM/BX93,www.bx93.com,,$1 - 10M,25 - 100,Media and Entertainment : Radio and Television Broadcasting,,,743 Wellington Rd,,London,Canada,ON,N6C 4R5,519.686.2525,,CJBX-FM/BX93 is a London; ON-based company in the Media & Entertainment sector.,,,,
CJBK-AM,www.cjbk.com,,$1 - 10M,0 - 25,Media and Entertainment : Media and Entertainment Other,,,743 Wellington Rd,,London,Canada,ON,N6C 4R5,519.686.2525,,CJBK-AM is a London; ON-based company in the Media & Entertainment sector.,,,,
Thames Valley Children's Centre,www.tvcc.on.ca,,$10 - 50M,100 - 250,Healthcare; Pharmaceuticals; and Biotech : Healthcare; Pharmaceuticals; and Biotech Other,,,779 Base Line Rd E,,London,Canada,ON,N6C 5Y6,519.685.8680,,Thames Valley Children's Centre is a London; ON-based company in the Healthcare; Pharmaceuticals; & Biotech sector.,,,,
Investment Alliance,www.mymortgagealliance.com,,$1 - 10M,25 - 100,Other : Other,,,746 Base Line Rd E,,London,Canada,ON,N6C 5Z2,519.438.1889,,Investment Alliance is a London; ON-based company in the Other sector.,,,,
Assante Capital Management - Ross Fleischhauer,www.rfleischhauer.com,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,746 Base Line Rd E,,London,Canada,ON,N6C 5Z2,519.438.0083,,Assante Capital Management Ltd. - Ross Fleischhauer is a London; ON-based company in the Financial Services sector.,,,,
The Elexco Group,www.elexco.com,,$50 - 100M,25 - 100,Energy and Utilities : Gasoline and Oil Refineries,,,555 Southdale Rd E,,London,Canada,ON,N6E 1A2,920.833.2736,,The Elexco Group is a London; ON-based company in the Energy & Utilities sector.,,,,
Bucher Hydraulics,www.fluidpack.com,,$10 - 50M,25 - 100,Manufacturing : Manufacturing Other,,,460 Newbold St,,London,Canada,ON,N6E 1K3,519.686.5900,,Bucher Hydraulics is a London; ON-based company in the Manufacturing sector.,,,,
Trimco,www.trimco.info,,$1 - 10M,25 - 100,Manufacturing : Plastics and Rubber Manufacturing,,,472 Newbold St,,London,Canada,ON,N6E 1K6,519.681.1090,,Trimco is a London; ON-based company in the Manufacturing sector.,,,,
